time,raw_fx,raw_fy,raw_fz,corrected_fx,corrected_fy,corrected_fz,contact_force,target_force,force_xy_norm,v_des_x,v_des_y,v_x,v_y,z_dot,x,y,z,x_d,y_d,z_d,z_offset,f_z
0.763000,1.358361,0.812356,-1.377686,0.388225,0.490110,-1.758124,1.758124,3.000000,0.625241,0.000000,0.000000,0.005000,-0.000478,0.017326,0.302346,-0.015075,0.443442,0.297762,-0.014451,0.424430,-0.003480,-0.489232
0.773000,1.403620,0.782634,-1.329898,0.433484,0.460388,-1.710336,1.710336,3.000000,0.632350,0.000000,0.000000,0.004584,-0.001180,0.015345,0.302392,-0.015081,0.443591,0.297762,-0.014451,0.424230,-0.003680,-0.478709
0.783000,1.343059,0.808796,-1.214789,0.372923,0.486550,-1.595226,1.595226,3.000000,0.613027,0.000000,0.000000,0.003680,-0.000445,0.012375,0.302433,-0.015086,0.443727,0.297762,-0.014451,0.424030,-0.003880,-0.459546
0.793000,1.394917,0.796897,-1.117782,0.424781,0.474651,-1.498220,1.498220,3.000000,0.636971,0.000000,0.000000,0.003360,-0.000010,0.011449,0.302471,-0.015089,0.443850,0.297762,-0.014451,0.423830,-0.004080,-0.457517
0.803000,1.390597,0.811572,-1.053224,0.420461,0.489326,-1.433662,1.433662,3.000000,0.645157,0.000000,0.000000,0.003213,-0.000317,0.010648,0.302505,-0.015093,0.443961,0.297762,-0.014451,0.423630,-0.004280,-0.456321
0.813000,1.344961,0.802560,-1.031647,0.374825,0.480314,-1.412085,1.412085,3.000000,0.609258,0.000000,0.000000,0.002865,-0.000108,0.009039,0.302534,-0.015097,0.444058,0.297762,-0.014451,0.423430,-0.004480,-0.448009
0.823000,1.280397,0.809285,-0.927199,0.310261,0.487039,-1.307637,1.307637,3.000000,0.577468,0.000000,0.000000,0.002134,-0.000426,0.007399,0.302557,-0.015101,0.444135,0.297762,-0.014451,0.423230,-0.004680,-0.439085
0.833000,1.339949,0.794214,-0.890829,0.369813,0.471968,-1.271267,1.271267,3.000000,0.599596,0.000000,0.000000,0.001945,-0.000461,0.006981,0.302577,-0.015103,0.444202,0.297762,-0.014451,0.423030,-0.004880,-0.440326
0.843000,1.356506,0.755122,-0.862486,0.386370,0.432876,-1.242924,1.242924,3.000000,0.580227,0.000000,0.000000,0.001806,0.000215,0.005396,0.302594,-0.015103,0.444256,0.297762,-0.014451,0.422830,-0.005080,-0.431467
0.853000,1.368472,0.765030,-0.824197,0.398337,0.442784,-1.204635,1.204635,3.000000,0.595592,0.000000,0.000000,0.000831,-0.000043,0.003320,0.302604,-0.015104,0.444293,0.297762,-0.014451,0.422630,-0.005280,-0.418104
0.863000,1.342795,0.791811,-0.786545,0.372659,0.469565,-1.166983,1.166983,3.000000,0.599472,0.000000,0.000000,0.000385,0.000203,0.001651,0.302611,-0.015106,0.444314,0.297762,-0.014451,0.422430,-0.005480,-0.407924
0.873000,1.436534,0.804248,-0.759274,0.466399,0.482002,-1.139712,1.139712,3.000000,0.670711,0.000000,0.000000,0.000312,0.000037,0.001008,0.302615,-0.015107,0.444328,0.297762,-0.014451,0.422230,-0.005680,-0.406315
0.883000,1.420119,0.794521,-0.733208,0.449983,0.472275,-1.113646,1.113646,3.000000,0.652325,0.000000,0.000000,0.000433,-0.000285,0.001186,0.302615,-0.015108,0.444330,0.297762,-0.014451,0.422030,-0.005880,-0.411472
0.893000,1.491684,0.789286,-0.736610,0.521548,0.467040,-1.117048,1.117048,3.000000,0.700099,0.000000,0.000000,-0.000051,0.000218,-0.000549,0.302615,-0.015106,0.444323,0.297762,-0.014451,0.421830,-0.006080,-0.400225
0.903000,1.502429,0.797017,-0.713768,0.532293,0.474771,-1.094206,1.094206,3.000000,0.713262,0.000000,0.000000,0.000060,-0.000163,-0.000340,0.302615,-0.015107,0.444317,0.297762,-0.014451,0.421630,-0.006280,-0.405494
0.913000,1.499921,0.796224,-0.710146,0.529785,0.473978,-1.090584,1.090584,3.000000,0.710863,0.000000,0.000000,0.000104,0.000081,0.000615,0.302616,-0.015107,0.444318,0.297762,-0.014451,0.421430,-0.006480,-0.417203
0.923000,1.452417,0.780495,-0.752356,0.482281,0.458249,-1.132794,1.132794,3.000000,0.665273,0.000000,0.000000,0.000219,-0.000406,0.000096,0.302615,-0.015107,0.444315,0.297762,-0.014451,0.421230,-0.006680,-0.416349
0.933000,1.384689,0.785247,-0.753830,0.414553,0.463001,-1.134268,1.134268,3.000000,0.621469,0.000000,0.000000,0.000017,-0.000645,-0.000142,0.302617,-0.015108,0.444315,0.297762,-0.014451,0.421030,-0.006880,-0.417930
0.943000,1.338266,0.783941,-0.759665,0.368131,0.461694,-1.140103,1.140103,3.000000,0.590493,0.000000,0.000000,-0.000049,-0.000118,0.000127,0.302616,-0.015106,0.444315,0.297762,-0.014451,0.420830,-0.007080,-0.423820
